YEAR,STATE_ABBR,AVG_REL_EST_AIR_STACK,AVG_REL_EST_ENERGY_RECOVERY,AVG_REL_EST_RECYCLING,AVG_REL_EST_OTH_DISP,AVG_REL_EST_POTW_NON_METALS,AVG_REL_EST_WATER,AVG_REL_EST_SURF_IMP,AVG_REL_EST_UNINJ_IIV,AVG_REL_EST_AIR_FUG,AVG_REL_EST_LAND_TREA,AVG_REL_EST_WASTE_TREATMENT,AVG_REL_EST_OTH_LANDF,AVG_REL_EST_RCRA_C,AVG_REL_EST_TOTAL_ON_OFFSITE_RELEASE,AVG_REL_EST_UNINJ_I,AVG_REL_EST_SI_5.5.3B,AVG_REL_EST_TOTAL_ONSITE_RELEASE,AVG_REL_EST_SI_5.5.3A,AVG_REL_EST_POTW_RELEASE,AVG_REL_EST_POTW_TREATMENT,AVG_REL_EST_TOTAL,AGE_ADJUSTED_CANCER_RATE
2014,AL,19063.32149,72398.18676,213983.4515,6399.921635,,24991.35154,,3698.275,8420.869847,11473.24679,83348.41223,41094.8414,267272.5517,,,89130.34356,,,,,841274.7735,442.9
2014,AR,13359.52362,53294.06901,192488.6734,2519.388445,,16088.20861,,,7287.68017,19889.35391,144506.7406,72475.23361,4866.333333,,175483.0333,58282.24309,,,,,760540.4811,468.5
2014,AS,,,,,,,,,2221.5,,,,,,,,,,,,2221.5,
2014,AZ,3533.869019,31640.5,59802.45685,586404.9612,,37.28993548,,12.2545,1452.045097,30.08333333,44291.89289,239781.5235,,,,226175.0453,,,,,1193161.922,392.3
2014,CA,3314.177014,20296.76653,110077.4966,35502.25469,,9662.954958,,2144.625,845.1571719,21763.04737,54974.31083,126223.2552,98660.80804,,,1962.057175,,7.425454545,,,485434.3361,406.7
2014,CO,3844.631674,63791.80227,202259.8332,144680.0604,,27197.09627,,,1417.329186,325.775,60412.58186,122617.4222,124892.7325,,,142611.2911,,,,,894050.5558,404.2
2014,CT,2229.615405,15281.49335,75092.54227,309.458,,624.1355994,,,898.8296222,,16629.95143,,,,,,,,,,111066.0257,468.2
2014,DC,0.69126,,2336.752,27.92,,944.5,,,47.80539113,,,,,,,8944,,,,,12301.66865,448.2
2014,DE,5766.102518,107764.3785,180105.6208,619.5054,71440.93308,63715.88652,,,725.8433046,,49881.6175,4934.666667,,,,,,,,,484954.5543,494
2014,FL,23508.54578,8960.850765,74527.94962,7983.158038,,9160.115293,,7655,5646.230335,25668.57415,30340.81144,35767.53481,,,1094921.75,3480.398079,,,,,1327620.918,459.7
2014,GA,24361.11853,13895.97033,109044.1225,17882.60931,,42141.55594,,,9716.64981,11461.93409,10335.59012,11609.74377,2.2149418,,,61030.96687,,,,,311482.4762,465.7
2014,GU,7853.470323,57.75318182,,2328.185,,47626.58,,,437.2031774,,42.7,,,,,4.347966667,,,,,58350.23965,
2014,HI,10276.99312,23.03333333,36.38235294,36499.54545,16235,19784.81858,,469.0630733,2263.069839,,39.6707663,,,,,,,,,,85627.57652,408.1
2014,IA,14216.02244,37469.5176,116000.7185,981.5072973,,15526.58655,,31318.735,4232.764108,16805.22,17867.92613,71210.23627,8790,,,13241.9193,,27368.47333,,,375029.6265,482.6
2014,ID,15023.97263,3.0239,142790.8492,302483.4879,,67891.28243,,,5923.921078,54830.01,7364.717916,2460.017393,184853.6842,,,232726.9838,,73924.88235,,,1090276.833,439.7
2014,IL,10047.56438,18877.28488,98023.94041,8156.465238,,11858.45338,,10,2232.475059,9609.757727,10577.00268,361236.0153,,,,59689.54681,,12700,,,603018.5058,467
2014,IN,18829.86497,31476.97395,233191.9303,38974.89519,,45637.31322,,,3429.531025,904.5877778,15472.02265,184704.53,6733.468,,51657.56846,33062.81498,,,,,664075.5006,462.5
2014,KS,14607.45797,382821.8441,122895.7266,1146.141224,,13341.27156,,,3208.078625,16660.5,557587.8445,90409.15429,,,28031.21053,6189.377434,,,,,1236898.607,459.5
2014,KY,26261.38547,108857.9112,124902.1952,3949.887952,,19318.00388,,1524.316667,6048.429196,10800.45857,43095.08021,78433.61911,,,,46501.16757,,,,,469692.4549,525.5
2014,LA,19374.74835,57054.76126,53050.76003,3244.711731,,17835.37901,,,6486.537657,22632.62089,38199.85608,75674.05204,151509.3636,,618002.5325,42696.74563,,,,,1105762.069,481.6
2014,MA,1857.873004,22384.50025,44201.57682,1987.198559,,425.7986048,,,601.513716,,39748.54667,1251.857143,,,,0.7688,,,,,112459.6336,456.4
2014,MD,14266.1876,46145.48537,28757.85142,2341.1575,254886.7388,13198.60531,,12250.29475,2198.88307,52385,8064.647647,951.2786364,,,,297.3,,,,,435743.4301,449
2014,ME,11218.94998,12629.58593,40645.89997,13.852,,25583.13043,,,4486.321786,260.4530528,2217.914889,34928.74884,18769.75117,,,,,,,,150754.608,480.9
2014,MI,9283.33126,141666.1131,111858.8062,3110.373939,,8983.047798,,,1949.096814,13.98529445,55703.98064,86173.58137,20182.4888,,140940.5455,126901.3049,,,,,706766.6555,448.2
2014,MN,9407.447596,8207.087272,66271.02637,4286.5332,,13724.5013,,,4071.895101,30077.243,41922.73109,123702.617,,,,237127.255,,,,,538798.3369,458.1
2014,MO,7874.002028,13770.43494,126528.7612,3901.502097,,14085.8494,,,1846.27625,124397.5,45642.08125,78953.06083,569285.8247,,,512164.1356,,,,,1498449.428,457
2014,MP,518.6779643,14.6,,,,,,,36.65357143,,158.5,,,,,0.236763333,,,,,728.668299,
2014,MS,31418.00544,9498.29348,249121.0896,8434.903333,,31365.04144,,,9458.641163,,12185.06549,34626.3242,,,1332596.346,548353.1469,,390554.5,,,2657611.357,471.8
2014,MT,7044.981429,6.384618462,13224.55487,357553.9652,,4341.448272,,28812.56,1595.744024,431.5335333,3489.833654,334449.3253,,,,191683.135,,,,,942633.4659,447.3
2014,NC,13287.17664,16868.64421,152666.3616,20642.98453,,24554.85987,,,5435.288585,23773.78154,22181.13608,54956.93482,,,,26156.76989,,4.375575,,,360528.3134,466.6
2014,ND,11353.00396,1019.57,60456.74323,23481.76833,67542.62218,3431.823022,,742.5285714,79792.01102,98466.57143,180.6490323,150684.1444,,,921.25,132070.1196,,,,,630142.8048,448.5
2014,NE,9678.200251,16669.45083,261350.8932,14887.49489,,152980.4636,,,1507.650645,44808.66667,18115.09143,170731,,,,418,,,,,691146.9115,448.7
2014,NH,2343.53906,3626.718621,132799.6961,277.4233333,,26.5256,,,364.8227033,,37355.0624,158.1,,,,,,,,,176951.8878,478.4
2014,NJ,2307.572097,116260.8921,64257.34516,24148.8375,,41495.94551,,,699.1200637,,43990.6033,,617.8782609,,,187.2933333,,,,,293965.4873,480.1
2014,NM,3265.33754,58246.61895,24852.76882,290476.43,,2375.0152,,,1004.262196,82352.25,2732.977644,140717.91,,,612528.1429,17377.62425,,,,,1235929.337,380.5
2014,NV,1973.030355,2621.84078,45173.7903,584563.6451,40067.24411,462.875,,,3231.969302,827.125,23142.57219,15030.18406,109094.4158,,,1478261.565,,,,,2304450.257,394.1
2014,NY,4971.572822,35633.06978,69158.96096,7287.7062,,19083.95066,,,923.1234965,1133.5,13351.45577,110568.336,14410.72387,,,844.507,,0.102,,,277367.0086,482.6
2014,OH,12897.46101,53562.16591,152074.186,2491.461906,,10434.89708,,,1740.38299,1048.4,25200.04405,100186.6579,60435,,337251.0208,58880.51159,,,,,816202.1892,463.3
2014,OK,14617.51392,28049.43194,75854.391,11765.77017,,22983.59155,,319,5998.285196,1161.1,3403.212945,26489.27099,165853.2898,,156534.402,14520.25764,,,,,527549.5172,454.7
2014,OR,10451.20804,22023.67458,100589.2155,1104.37258,,7711.960352,,,3320.301658,9732.503,37975.72958,47076.90004,106694.1431,,,410.3610472,,137349.5222,,,484439.8917,440.6
2014,PA,11003.42974,37245.06334,113289.6613,19084.05086,,10441.87754,,,1855.130832,13731.93732,42247.67147,77430.06703,,,,32234.25208,,5.4,,,358568.5416,483.1
2014,PR,7061.979194,410831.0169,170193.5748,2783.4,,45.72387333,,610.2,2695.831765,,65030.62637,261379.5,,,,,,,,,920631.8529,
2014,RI,910.6800217,20440.11654,97514.22901,403.7333333,,38.44535,,,464.6166864,,24766.81386,,,,,,,,,,144538.6348,484.4
2014,SC,15020.33583,49166.4121,226625.9337,13140.37735,,9654.16245,,,8124.478176,7964.62375,44471.93255,26065.01113,,,,19826.2266,,11983.38963,,,432042.8833,456.6
2014,SD,4859.372354,4159.076923,13219.76212,4360.4,,141476.8606,,644.43,4127.132389,,8379.582292,74603.32542,,,,177.86,,,,,256007.802,466.1
2014,TN,19243.87837,20484.6556,121753.4337,136057.1944,,10726.32328,,,5333.213114,5501.4625,23730.56327,126671.8792,632.3361444,,,153817.1739,,,,,623952.1135,454.9
2014,TX,7528.157792,49479.79389,136727.2613,7265.961946,,12249.22779,,1110.288676,4181.048539,22563.15416,70669.65032,89893.85574,61031.54621,,238313.8261,38616.32786,,235.7402,,,739865.8405,411.4
2014,UT,11234.79667,3249.843452,134614.8067,2129594.333,,1682.827603,,,928.9614642,10188.7,20401.16544,84209.62484,97934.61714,,,804369.1328,,2.09,,,3298410.899,403.5
2014,VA,24307.41009,19629.02148,93671.27645,14011.578,,49144.57442,,,6840.974386,2575.608,15128.15916,41712.27754,,,,34459.33172,,,,,301480.2112,422.9
2014,VI,774.712003,637.775,96.50333348,30.13555556,,4.287142857,,,445.2195,,189.885775,,,1054.218644,,,1053.696218,,,,4286.433172,
2014,VT,856.3575576,19642.331,14454.68019,7170.525,627640.8667,20804.22833,,,111.7309862,,16160.04789,,,,,,,,,,706840.7676,465.3
2014,WA,10969.99457,22885.3195,64643.83552,4393.541217,,9726.293609,,,3309.000165,5636.423619,10882.68515,152661.2146,155.4783333,,,17513.41418,,,,,302777.2004,449.8
2014,WI,6923.07595,73749.4305,63648.11389,37877.6851,,12357.20374,,,1568.779899,40475.35714,36345.0478,12186.24269,,,,3442.680629,,,,,288573.6173,470.2
2014,WV,27519.45907,94437.42289,172345.5067,2940.064781,,8272.26815,,,2085.564081,33430.48617,92008.78068,61641.84515,1665.666667,,,27885.16839,,,,,524232.2328,472.8
2014,WY,5599.264471,2696.974074,14526.01038,101.9421429,,528.7152174,,,2605.335345,26.263,621.9003448,128864.531,,,1674025,70739.93429,,,,,1900335.87,402.7
2015,AK,746.3342789,3384.112286,7316.265943,4182696.966,28.6327,15029.76273,,105.2,2151.547067,,52.27984211,21169.48824,,,,8783871.044,,,,,13016551.63,406.5
2015,AL,18976.58246,111725.629,230571.0256,4835.939469,,17547.52603,,2725,9708.236317,13339.17553,108686.6164,47291.43122,495565.3572,,,72056.47105,,,,,1133028.99,452.6
2015,AR,12128.04385,40450.05209,203219.8503,3110.134919,,17002.28846,,,6770.387174,10345.53805,405648.1989,31542.22767,6709,,95017.76923,79458.78167,,,,,911402.2723,478.9
2015,AS,,,,,,,,,2147.5,,,,,19677.4,,,19492.73333,,,,41317.63333,
2015,AZ,3404.601833,25863.78055,62614.45414,566643.8614,,27.41822222,,10.5465,1615.291937,29.83333333,38516.75417,209871.3083,,,,336131.779,,,,,1244729.629,385.8
2015,CA,3095.123995,21397.1763,97043.4275,33032.83277,,7689.243649,,1352.466667,811.9741483,16248.745,49823.27749,30350.39846,210584.1768,,,1846.429045,,8.855833333,,,473284.1276,403.7
2015,CO,3725.223714,73359.93415,109367.1746,181184.9205,,19625.54112,,,1358.603666,207.75,51924.162,124187.985,33207.455,,,110467.5886,,,,,708616.3384,393.3
2015,CT,1372.3015,21227.94093,83285.99838,377.6934833,,547.806604,,,947.6365152,,16516.34959,,,,,,,,,,124275.727,466.8
2015,DC,0.724284,,4864.828,15.71333333,,699.6666667,,,64.63399425,,,,,,,9467.5,,,,,15113.06628,399.6
2015,DE,4925.650741,99944.62857,187225.8113,979.606,69995.77886,78824.45711,,,589.9261092,,64340.35875,3888.5,,,,,,,,,510714.7175,495.1
2015,FL,18875.65226,9779.934462,94780.08853,10158.89792,,8960.431573,,1683.5,5005.680094,9695.613509,33535.41392,38529.44269,,,1102814.833,1443.925538,,,,,1335263.414,458.6
2015,GA,21858.02282,12517.12527,117707.0368,13265.54815,,37603.77347,,,8412.048337,9903.835714,10926.58978,14200.0405,2.5569418,,,38539.91441,,,,,284936.4922,466.2
2015,GU,7166.68076,,,3841.79,,110037.75,,,454.041571,,119,,,,,3.050833333,,,,,121622.3132,
2015,HI,10910.46049,64.00086539,199.2,20344.91818,,24870.69641,,352.5278764,2199.485973,,36.38378823,,,,,,,,,,58977.67359,410.7
2015,IA,16244.06087,38338.94804,121885.0036,1640.221355,,19082.73153,,29223.37278,3458.362027,70864.61333,28177.47161,78921.06273,6032.5,,,16623.36214,,44269.5,,,474761.21,481.1
2015,ID,14455.53782,2.386666667,129752.2235,298590.6776,,54828.70825,,,5805.61086,70465.39212,14363.87057,106.0447391,112356.0732,,,227111.4902,,124987.4246,,,1052825.44,446.7
2015,IL,9192.485595,12691.92837,95093.8642,32536.632,,12964.55023,,10,2700.491869,11268.20867,14183.68484,433284.1663,,,,43496.40539,,11490,,,678912.4174,469.6
2015,IN,14227.98887,24159.33348,235286.7936,46594.79136,,37387.03621,,,3895.519664,206.8234444,17392.29372,191191.7801,2110.385278,,60117,22798.23258,,,,,655367.9783,465.9
2015,KS,12933.03609,231500.1141,133119.4874,994.1310909,46478.43475,9520.304601,,,3362.242319,24233.75,639534.2529,71244.30159,,,30156.6,16258.58508,,,,,1219335.24,469.3
2015,KY,21036.56918,75070.37845,113959.4205,11015.92295,,17999.09463,,3259.57,6661.846201,21278.23859,28403.71475,83726.88866,,,9,30806.73466,,,,,413227.3786,523.1
2015,LA,18947.0254,58433.88307,51172.69546,4771.441,,17374.96875,,,6267.779284,15290.29085,33662.16052,60722.8088,169926.7619,,611492.1422,35853.38487,,,,,1083915.342,480.2
2015,MA,1977.837169,18633.74596,49270.45723,2178.652529,,138.0740149,,,721.3985883,,61265.35425,1437.161429,,,,58.8,,,,,135681.4812,457.9
2015,MD,12509.28023,14602.17273,23781.77881,4009.761111,166755.3475,13109.84178,,7354.5536,4447.627546,35556.78571,51161.6953,482.1196667,,,,334.1333333,,,,,334105.0973,452.7
2015,ME,11751.55108,7993.077188,41825.18852,3.457,,25866.31785,,,3404.931981,,3152.175,20526.96554,4,,,,,,,,114527.6641,472.9
2015,MI,6932.226793,136444.9782,117028.5772,5018.399275,,10996.76576,,,1787.710535,23.06666667,55343.28743,92680.02437,74358.4688,,111457.2727,439903.2229,,,,,1051974.001,448.2
2015,MN,9430.966841,6951.044863,60336.01343,8214.624545,,14392.2756,,,3280.314774,17581.48167,42516.69683,122066.1766,,,,177949.5802,,,,,462719.1753,479.9
2015,MO,8067.522445,19564.26558,135509.2728,3476.428836,,13259.87722,,189,2554.212496,124872.6667,53583.48464,153726.2883,1363768.511,,,507827.0266,,,,,2386398.557,455.3
2015,MP,114.3638966,,,,,,,,82.45737037,,210.6666667,,,,,0.306786667,,,,,407.7947203,
2015,MS,19905.94253,5614.465641,204423.2695,6334.4225,,25626.25266,,,11480.56164,,9041.969449,22736.62723,,,1552542.167,825940.9032,,243231.0333,,,2926877.615,465.5
2015,MT,6328.632127,619.5454545,16988.48618,321259.5008,,2568.904762,,29931.57143,1422.127157,173.0502143,4043.205522,361210.1003,,,,179304.9605,,,,,923850.0844,465.9
2015,NC,12661.02946,18208.19908,154241.9338,9323.620208,,22967.47606,,,5127.409526,26455.86815,14210.61887,43947.69426,,,,27406.60795,,,,,334550.4574,470.7
2015,ND,8422.641326,2394.846154,45930.41664,41800.99464,32884.46289,1995.392434,,189.4333333,67057.46219,108782.7167,205.2074531,161748.1411,,,106.2,72202.85504,,,,,543720.7699,451.1
2015,NE,10582.67452,17720.43894,211584.5184,14882.39744,,94810.55911,,,1386.952342,4420.5,16911.02363,198106.7931,,,,415.75,,,,,570821.6075,459.6
2015,NH,1745.647335,3642.794688,142595.8278,553.3095,28700.37224,18.39787367,,,293.8392572,,72297.65333,336.94,,,,,,,,,250184.782,474.2
2015,NJ,2320.948063,109129.5886,51171.4457,15621.30333,,40398.98597,,,754.1645651,,36303.53351,,288.3857143,,,,,,,,255988.3555,483.1
2015,NM,3004.37907,32058.27235,24202.8288,255139.5714,,2222.21625,,,1110.537407,123363,2487.444444,128793.6174,,,460843.5692,19095.75906,,,,,1052321.195,376.2
2015,NV,710.9166313,2272.771744,39400.29355,944379.4484,21542.68634,396.6375,,,4569.990613,109.4,2496.111505,6932.691667,92638.33837,,,1381483.655,,,,,2496932.941,372.8
2015,NY,4255.281184,38276.46031,66926.37364,6714.035723,,18566.59279,,,836.275603,4960.995,18168.38819,203907.3844,8762.454642,,14400.5,549.6500303,,,,,386324.3915,481.4
2015,OH,10025.7724,70035.0841,141759.7705,2044.139924,,10704.42954,,,1772.211847,41837.63636,26354.52694,95378.49095,257192.276,,386235.7708,53571.13543,,,,,1096911.245,471.6
2015,OK,16483.22084,21111.87912,73964.96921,5267.939979,,22541.36873,,285,6179.287224,1238.608333,3149.642304,15969.43274,157942.5763,,201095.2833,21948.88687,,,,,547178.095,455.3
2015,OR,10149.24859,38083.19269,96865.14146,1241.149785,,6187.486427,,,2999.060418,16680.003,56217.15155,47038.57503,97278.12615,,,379.4354973,,,,,373118.5706,417
2015,PA,9031.124209,47036.24919,129577.0807,5579.882336,,8849.338281,,,1582.457311,15864.76042,35461.5143,72164.25363,,,,12361.79759,,11.40000073,,,337519.858,487.2
2015,PR,7119.217358,382074.8611,95412.13076,3868.058,,22.96741176,,301,3120.410166,,74072.98456,319061,,,,,,,,,885052.6293,
2015,RI,1955.554664,20200.82967,101220.3374,2.5,29065.83389,34.13045455,,,641.5301684,,17021.50734,,,,,,,,,,170142.2236,467.6
2015,SC,13013.19792,63235.48402,220990.621,13402.95375,,11439.85438,,,6903.078974,16077.06333,73752.62093,19905.0166,284,,,13731.65231,,,,,452735.5432,465.1
2015,SD,5437.363576,4927.5,14097.53471,3298.63875,,189160.2506,,377.41,4012.033439,,9474.353,67440.95318,,,,219.3225,,,,,298445.3597,442.3
2015,TN,18533.05356,19377.01787,130373.6631,83091.60713,,11319.18444,,,4767.571753,6944.9575,28703.31755,117278.5355,6059.304531,,,132016.1361,,,,,558464.3491,469.5
2015,TX,7120.613581,62232.45281,132193.3305,4041.23153,,10623.74079,,1086.532904,4044.153924,8833.403512,70204.48771,66315.53422,76859.75034,,248010.4261,28198.45974,,,,,719764.1176,405.5
2015,UT,14534.76263,12317.5925,140012.9757,1840635.775,,1508.278225,,,1738.172369,9601.777778,11714.90139,73897.73101,86732.80255,,,1113741.028,,,,,3306435.797,407.1
2015,VA,20858.04231,27651.25321,77057.20781,8833.981814,,47396.17392,,,6840.207959,2019.18,17811.6036,33417.10812,,,,42569.84,,,,,284454.5987,411.6
2015,VI,332.2563218,589.882,42.375,,,11.16384727,,,261.475,,65.625,,,484.8305642,,,484.4366248,,,,2272.044358,
2015,VT,723.3233514,11427.5246,9681.192042,5592.34,361987.31,19197.6763,,,110.2459806,,13845.5409,,,,,,,,,,422565.1532,445.3
2015,WA,10174.6562,27245.30377,65428.10349,6271.068042,,10150.58527,,,3366.159001,5896.956937,12356.89348,267536.9043,,,,591551.7693,,,,,999978.3998,437.1
2015,WI,6646.646349,90216.99029,64061.51269,47509.54837,,13064.55376,,,1306.831499,41825.84647,44065.14775,12277.28679,,,,6729.173784,,,,,327703.5377,467.1
2015,WV,21843.2549,58696.29419,186043.7297,1003.917838,113084.3503,7233.942152,,,2074.39025,46438.1,55115.45986,61256.86907,1661,,,15223.34768,,,,,569674.6559,477.5
2015,WY,5622.994911,726.3363636,18802.98083,1583.31,,464.7463636,,,2819.814971,41.2503875,977.5278723,170925.7537,,,1923567.333,81343.75036,,,,,2206875.799,392.5
2016,AK,786.7030678,1734.727273,4183.47564,8334620.306,19.4779676,13489.00845,,126,2610.15422,,372.0900273,30421.68889,,,,9142952,,,,,17531315.63,405.8
2016,AL,14929.80398,71401.53689,273026.6316,5617.817527,,21415.07823,,1475,9660.327363,9415.685452,110969.8251,52697.01533,443043.3793,,,55938.76803,,,,,1069590.869,457.8
2016,AR,11853.38441,42093.99297,192037.807,2604.848515,,17139.65699,,,6448.898266,5662.331899,226626.1115,42991.11149,74949.20952,,24629.47619,18925.14862,,,,,665961.9773,469.6
2016,AS,,,,,,,,,1946,,,,,20872.4,,,20677.06667,,,,43495.46667,
2016,AZ,4036.251278,69099.8957,76321.50397,632696.9563,,37.008125,,9.5425,1392.206652,31.13333333,61787.73409,146673.961,,,,323786.6908,,,,,1315872.884,376.3
2016,CA,3007.134498,27726.40314,91865.77813,9535.999356,,10135.47435,,1572.600195,934.6356129,19973.53333,35801.7484,75177.77142,203818.521,,,18873.50744,,6.621333333,,2699.992963,501129.7212,385.6
2016,CO,4324.388581,43894.07437,118248.6658,365815.4386,,13988.74265,,,1346.878676,127.75,167425.1981,136073.1469,31696.26565,,,71736.21707,,,,,954676.7664,388.8
2016,CT,1490.164152,25725.68056,79361.8055,36.68046,,492.7813662,,,1028.737174,,25897.7406,,,,,,,,,,134033.5898,465.5
2016,DC,54.19356,,74.02,1489.765,,,,,23.34751471,,,,,,,9708,,,,,11349.32607,378.3
2016,DE,3668.014803,88931.42857,168540.103,1137.442973,73406.61185,76000.43085,,,960.3959712,,55696.40114,4079.625,,,,,,,,,472420.4541,487.2
2016,FL,16386.18287,10827.46485,102833.5186,15696.32142,,8816.714851,,3287,4671.625052,11568.44971,33437.49487,29281.98397,,,913934.1771,836.9767749,,,,,1151577.91,419.3
2016,GA,20992.33324,34707.27629,113848.8066,13240.64506,,27774.92354,,,8431.773682,10246.37778,17499.49419,14492.56405,2.4579418,,,42478.75261,,,,,303715.405,468.8
2016,GU,6482.746101,17.5,,3371.82,,,,,452.6138464,,54.42857143,,,,,2.9641,,,,,10382.07262,
2016,HI,11789.00435,593.194,7949.468,24626.5125,,22706.86979,,213.2442705,5785.266445,,10.34946154,,,,0.00305,,,,,,73673.91186,414.2
2016,IA,12588.9433,37292.73213,130745.5709,1372.897583,,15666.21959,,14643.07368,3281.153863,10085.47929,14334.46432,73871.54378,,,,11667.23593,,,,,325549.3144,473.6
2016,ID,15627.7654,114.009,125274.6566,302235.8197,,56028.71943,,,4863.848693,83798.96618,22843.77438,236.0155685,111856.7436,,,193774.7422,,164833.1125,,,1081488.173,439.2
2016,IL,8609.620375,11646.38049,104352.9136,33608.63795,,17064.00851,,,2617.32986,6262.9575,13823.70256,494322.731,,,,31434.50815,,12415,214.67373,,736372.4637,462.8
2016,IN,10096.80396,24772.43355,230290.7004,53660.32116,,39984.37069,,,3912.668267,307.586375,18045.23443,203279.7069,4320.407273,,54698.18182,20657.63287,,,,,664026.0477,443
2016,KS,12101.66388,505360.5452,122598.1134,884.4035417,145990.3451,9691.107039,,188.5,3346.686742,9015.538462,751718.3705,88109.9451,,,23147.14179,17507.20702,,,,,1689659.568,457.3
2016,KY,14835.06424,77700.46366,131290.9606,8600.302361,,22170.88221,,455.911,4574.127557,32946.75533,38607.49138,97091.09075,,,3.356666667,24869.09197,,,,,453145.4977,509.7
2016,LA,21973.03981,59525.70936,68215.9594,4817.4615,,16806.57955,,,6351.139597,5685.190432,47184.79002,56888.31668,248552.4588,,620241.6208,26040.98586,,,,,1182283.252,473.1
2016,MA,1808.434017,24971.13922,50962.28052,675.6358195,,94.0205826,,,742.3392539,,100526.1849,3631,,,,68.55,,,,,183479.5844,404.2
2016,MD,11971.74007,16636.19722,25592.19935,9285.859412,,2033.851803,,7794.514,3761.136517,10616.56667,64804.79134,398.4053333,,,,334.4333333,,,,,153229.695,440.9
2016,ME,11401.20135,4989.643125,52941.90527,,,21961.34331,,,2974.219257,,1872.858864,15387.87844,5.6425,,,,,,,,111534.6921,473.4
2016,MI,5505.657777,155111.1373,132512.1409,4295.991875,,12303.62376,,,1792.726446,53.55,62235.93972,113317.8794,58396.17576,,8366,414108.6433,,,,,967999.4663,436.8
2016,MN,9379.270982,6702.804078,58028.74261,4601.5135,,15931.05247,,,2925.737258,31330.21455,45048.96359,101135.6845,,,,163179.2051,,,,,438263.1886,455.7
2016,MO,6444.115461,16945.07565,145823.9958,3612.430877,,10474.20858,,61.45,1751.340168,68305.46588,30579.44908,87984.30521,1781118.636,,,470675.8673,,222578.4188,,,2846354.759,446.3
2016,MP,477.1129091,,,,,,,,6.10835,,,,,,,0.34007,,,,,483.5613291,
2016,MS,19325.77966,3146.72606,233785.2002,8508.639231,,25955.19882,,,8341.07253,17612.5,4390.95889,51141.0433,,,1320664.628,686452.5519,,,,,2379324.299,465.8
2016,MT,6427.492441,483.0552833,14110.53195,123174.2509,,2558.274244,,49145.5425,2236.594706,9.1,13062.19371,264255.9176,,,,588102.4803,,,,,1063565.434,456.6
2016,NC,12214.99155,25266.16874,137733.3862,10918.83514,,21418.17792,,,5085.282413,24130.61267,18395.80126,41486.14141,0.0001127,,,31172.96,,,,,327822.3574,458.4
2016,ND,9266.163149,2688.692772,76158.88656,2554.414286,35647.9278,2051.76598,,,42053.39488,9049.333333,113.5379647,137534.1336,,,324.9307692,69514.19376,,,,,386957.3749,448.7
2016,NE,9560.771117,20230.50508,248624.6106,30457.06684,,66427.71082,,,1352.094933,1883,17391.72144,154535.3,,,,238.3114286,,,,,550701.0923,446.4
2016,NH,1081.565511,4350.337308,120777.8501,460.522,30991.51933,18.00993858,,,305.130523,,31124.38302,52.73333333,,,,,,,,,189162.051,480.9
2016,NJ,2267.769378,105372.9823,60087.00147,16717.01571,,36554.56512,,,669.8939161,,50158.42066,,560.7538462,,,,,,,,272388.4025,474.8
2016,NM,2662.582794,20864.4037,18505.70268,158989.8153,32172.12941,2430.1438,,,2431.483307,100808,3883.666667,119436.425,,,815451.3222,34756.8995,,,,,1312392.574,359.4
2016,NV,777.0076792,1682.707027,48435.14146,506827.1039,42183.75,1043.190909,,,4260.730288,689.1,30509.61217,48526.82714,187685.2402,,,1702658.027,,,,,2575278.438,385
2016,NY,3655.922292,44667.94058,62545.99767,12556.61568,,19033.2997,,,958.5010439,15320.83333,14219.59785,127710.1198,1134.75,,,607.1040883,,,,,302410.682,474.8
2016,OH,9004.570425,61416.24493,146193.8599,3609.516982,,11794.38232,,,1650.904328,7266.758824,22484.92733,110545.6742,170210.0776,,359159.8367,47441.07558,,,,,950777.8291,456.1
2016,OK,19842.24136,21695.60892,76963.15503,22669.60636,,23264.41171,,,6931.43871,772.6375,3273.188391,10934.98538,165702.9207,,190682.21,13049.70759,,,,,555782.1116,447.9
2016,OR,9831.693252,66085.86201,100157.6051,655.3171254,,5661.269819,,,2689.981503,18590.1018,17241.88483,85672.39289,99039.51774,,,343.1085118,,,,,405968.7346,405.3
2016,PA,6194.308979,38421.50783,103341.4239,4777.841221,,8334.230555,,,1628.589862,18069.77932,32805.74453,94730.50019,125.5,,,38772.87549,,,,,347202.3019,482.5
2016,PR,6514.039137,333089.3897,127360.645,14322.65,,1.567477778,,383.7333333,3069.390162,,73193.57464,108807,,,,,,,,,666741.9894,
2016,RI,1031.012967,46042.02097,133929.0166,6,54003.35467,37.84136842,,,365.3908259,,14634.077,,,,,,,,,,250048.7144,450.6
2016,SC,12023.50404,76485.38257,211481.3076,8462.010459,,13118.91556,,,5692.644342,11896.575,64861.18557,20280.3841,1178.333333,,,7686.211006,,,,,433166.4536,440.9
2016,SD,5633.016036,4404.777778,12692.76439,4291.96086,,272024.6891,,732.838,3419.10137,,8264.703,85943.65417,,,,245.656,,,,,397653.1607,449.5
2016,TN,16625.19119,18180.56472,123374.6217,61418.07795,,11075.731,,,4663.993303,6406.72,15069.72905,127868.9178,1674.714443,,,221766.3611,,,,,608124.6223,455.7
2016,TX,6678.565458,60110.83255,143162.2309,2328.082385,,10056.32123,,1559.820218,3329.158392,11828.07549,78288.49341,81644.14309,69279.86596,,232824.2968,19459.9865,,,,,720549.8724,391.8
