YEAR,STATE_ABBR,AVG_REL_EST_AIR_STACK,AVG_REL_EST_ENERGY_RECOVERY,AVG_REL_EST_RECYCLING,AVG_REL_EST_OTH_DISP,AVG_REL_EST_POTW_NON_METALS,AVG_REL_EST_WATER,AVG_REL_EST_SURF_IMP,AVG_REL_EST_UNINJ_IIV,AVG_REL_EST_AIR_FUG,AVG_REL_EST_LAND_TREA,AVG_REL_EST_WASTE_TREATMENT,AVG_REL_EST_OTH_LANDF,AVG_REL_EST_RCRA_C,AVG_REL_EST_TOTAL_ON_OFFSITE_RELEASE,AVG_REL_EST_UNINJ_I,AVG_REL_EST_SI_5.5.3B,AVG_REL_EST_TOTAL_ONSITE_RELEASE,AVG_REL_EST_SI_5.5.3A,AVG_REL_EST_POTW_RELEASE,AVG_REL_EST_POTW_TREATMENT,AVG_REL_EST_TOTAL,AGE_ADJUSTED_CANCER_RATE,POPULATION,AVG_REL_EST_TOTAL_PER_CAPITA
2007,SD,8112.955651403402,3743.3905411764704,10753.404858227841,189.7142857142857,17547.142857142848,134694.8466666667,,423.6,6735.914081132077,24.022,9191.6,123523.9216,,,,2044.6666666666665,,,,,316985.1792081303,471.4,791623.0,0.4004244181992316
2007,TN,35686.498374649396,45700.27217712175,273528.3754451718,10630.489297872342,31181.025601129946,6354.5036504485915,,,7910.267930896546,7333.766666666663,18231.80641955488,164918.4312291543,438.35380875,,,311083.37168372073,,,,,912997.1622851369,485.2,6175727.0,0.14783638627243997
2007,TX,9706.241749243714,104431.11840399557,95281.02713086807,4441.726841434802,155558.48302205006,10616.744762409764,,819.8626171428571,5752.6204061286735,62424.14788235296,81873.64568278143,75030.15973314755,21391.527907511536,,259257.7402117033,33032.74496462774,,2.1,,,919619.8913153979,466.8,23831983.0,0.03858763625819127
2007,UT,14208.677856147482,7531.352941176471,49379.42534303706,836669.6975413845,37986.03401538464,1430.2060612742425,,,6059.995146932621,10988.139047619045,10176.450060869567,86740.0072725511,93509.12195121954,,,1071093.9853545022,,,,,2225773.0925920988,419.9,2597746.0,0.8568093618822236
2007,VA,35779.72235608862,57251.94870588237,81241.69613698225,9251.439787234038,426524.76127272716,70235.42998046013,,,5430.888143798065,,21100.357796391752,31688.921674461177,,,,30568.376156457685,,,,,769073.5420104832,472.5,7751000.0,0.0992224928409861
2007,VI,7849.303779123527,,2478.04375,678.2,,31128.143203642845,,,3567.7834285714284,61.6,21754.369,,,,,,,,,,67517.44316133781,,,
2007,VT,575.206215,1581.8466,56273.958518518484,1767.75,270892.0,16326.558181818178,,,534.5846386486485,,8496.887939393937,127.0,,,,,,,,,356575.79209337925,502.2,623481.0,0.5719112404281433
2007,WA,10355.418906653253,15344.40345983606,56859.182445833314,7644.222559139787,115500.16039215686,6987.3257299604065,,,3156.570460957143,4844.026284035,5173.941664903844,139984.69186370002,3756.575,,,272210.0832262564,,,,,641816.6019934322,476.2,6461587.0,0.09932801368973786
2007,WI,11948.122404613694,54581.692123602676,59900.32357638963,10092.0970390625,73547.87033061223,13555.247713794382,,,1574.2804587089795,102739.15384615387,35983.20827118643,10189.059907555169,,,,928.7686666666664,,44438.5,,,419478.3243383462,486.3,5610775.0,0.07476299162563928
2007,WV,74837.81025252269,85758.68783137258,162251.12086227548,4909.08,112285.44648125,11291.500954118528,,,4429.127978725881,21708.995,34775.10421466666,81883.26109019607,1878.0,,,45375.637368421034,,,,,641383.7720335489,510.8,1834052.0,0.3497086080621209
2007,WY,8224.337741757676,468.3875,28483.119243478268,1546.2545454545457,1121.25,492.6565087,,,3011.8746631578942,85.74285714285716,489.18333333333305,151678.74721943395,,,608561.98,22876.372217391305,,,,,827039.9058298498,436.4,534876.0,1.5462273607898835
2008,AK,771.9653488304052,565.4838709677417,5633.4496085,,,826.0925849056603,,,3788.6402669432428,,151.15385853658532,23394.23333333333,,,,,,,,,35131.01887201696,482.7,687455.0,0.05110300873805116
2008,AL,22544.44502575021,55346.20932515059,133775.67435393433,8083.848618436,86915.52206153843,15088.135115426772,,4860.857714285712,6967.5667508000915,3934.948893462961,51885.37874929578,62621.16533328946,234011.08571428558,,,117731.49048073114,,,,,803766.328136387,485.9,4718206.0,0.1703542253425109
2008,AR,14816.922266144473,202757.26924973546,234005.3504975313,6946.2522208137925,65588.76127659572,22952.576603832033,,2426.0,5132.2529415796525,10652.423618706893,43381.16247129472,51829.96823607551,11918.925,,238662.0,71234.54206896553,,33083.5,,,1015387.9064512751,459.4,2874554.0,0.3532331994637342
2008,AS,,,,,,,,,,,,,,,,,,,,,0.0,,,
2008,AZ,5583.194749953464,34415.6908939394,40723.74778158996,621339.0551190474,164470.70238095245,1682.186,,,2093.9450350387533,38939.864,44459.924533333324,384630.4279884615,,,,172813.67778993206,,,,,1511152.4162722484,414.3,6280362.0,0.24061549577432773
2008,CA,4451.169858558735,23550.510769161,88949.24921808256,44451.98964761906,74722.11342739909,6649.241058535523,,3090.226086956521,1270.8089756755846,27710.34000228,30235.36386925465,5453.974510204083,264382.9403030303,,16866.0,46.236,,3.145,,,591833.3087267571,452.2,36604337.0,0.016168393071202384
2008,CO,5236.520086289623,41717.57491228069,201271.9141017544,75569.66725714285,65642.07741935483,45616.85268572068,,,1658.2523060113053,4157.902857142855,71276.83082191781,87146.60951032786,93284.83636363632,,,67588.26424592591,,,,,760167.302567505,448.2,4889730.0,0.15546201990038408
2008,CT,3606.786643600645,18351.5305051596,72627.9500009909,377.08333333333337,41485.86372413793,1406.1178044692733,,,1485.0898631240634,,16692.764168243233,244.0,,,,3.545,,,,,156280.73104305897,513.2,3545579.0,0.04407763331265753
2008,DC,0.01932166666666666,31.91,23220.795,,1900.0,1895.333333333333,,,151.806712675,,,,,,,30839.5,,,,,58039.364367675,481.8,580236.0,0.10002716888933985
2008,DE,27616.161679935307,99873.2245945946,144248.62297672132,2887.39,57988.03487179487,36320.60023710259,,,1108.081277928409,,52444.325745945964,93794.44444444444,,,,246.6250716625,,,,,516527.51090013003,530.3,883874.0,0.5843904344964668
2008,FL,39291.48929515397,11624.166348314602,64468.19140430678,9873.635651219514,188876.73,6740.389527753063,,5335.0,7117.348671110028,18508.789028424242,10455.681503759399,51173.9685599,,,773390.5,4930.142501189166,,,,,1191786.0324911308,483.8,18527305.0,0.06432592503287071
2008,GA,46801.2054577134,16166.652346613548,104478.86165314008,16273.828036842104,67343.16836554056,32212.384586665874,,0.115,7686.916276835658,8400.85794871795,19594.231286507926,16629.10499252604,,,,111058.8859057967,,,,,446646.21185689984,487.7,9504843.0,0.046991434982871345
2008,GU,3933.1001831142858,,,632.055,,10649.424966923076,,,637.46915,,6.18265,,,,,5.9349,,,,,15864.166850037362,,,
2008,HI,12019.805921957983,26.50357391304347,17263.755555555552,15503.123,6400.35,13091.36904761905,,495.91285714285715,2466.409800553,,6.5671875,,,,,,,,,,67273.79694424148,439.9,1332213.0,0.050497778466537614
2008,IA,18422.45971483786,20114.46511111111,71367.52853175487,2070.9996659090907,110340.46688473117,21291.28397084694,,,4758.245567108004,106491.98,8641.997654320983,92676.69932203386,,,,32795.259676297865,,,,,488971.3860989518,486.0,3016734.0,0.162086344403899
2008,ID,13762.244241031824,2.75,150148.0512730509,318615.37881355925,272837.05217391305,52194.20520703019,,,4021.0270052329543,95701.98637164538,21542.117727272725,11638.674628748,784024.5357142857,,,395513.3653947366,,513316.14285714296,,,2633317.5314076496,468.9,1534320.0,1.7162766120546233
2008,IL,12912.382603925533,22300.985203915163,130864.43833137448,33461.20938461539,44944.743345679,25921.104197363686,,,2903.81256191662,2573.463461538461,13856.260439049578,133004.54356,774982.73381225,,793.0,74720.94858942307,,5240.0,,,1278479.625491051,505.2,12747038.0,0.1002962119898796
2008,IN,23688.966997044317,28944.620969789667,150410.57895666378,26322.01494478528,52565.23919774013,43060.71532809625,,,3417.453045061045,118568.32893103446,56323.66607911394,131563.6536932341,50101.55666666665,,53234.587142857126,44073.10548344371,,,,,782274.4874355304,479.4,6424806.0,0.12175846047888923
2008,KS,13124.52242083948,28702.136051136364,168828.34055218849,7328.165653571429,86063.83413793103,12205.973316455691,,,3336.653491685393,21791.44444444444,9108.469107352936,95938.821743313,,,27392.1175,12146.812693470583,,,,,485967.29111238883,486.4,2808076.0,0.17306059063657422
2008,KY,39091.002739404285,88555.21360944568,169528.3755267068,8604.293833333333,133053.70412903218,13434.543385077654,,6703.005555555555,4887.172427368953,17225.935,45712.62229541049,88254.14461497967,,,,45776.618047299446,,,,,660826.631163614,529.3,4289878.0,0.15404322247943042
2008,LA,20220.42850215765,58366.77972207793,85455.16394732619,1779.8221270394367,176772.32288333328,20453.996714539608,,,7926.907937929233,631.4066666666664,37893.29715239896,104684.94363171683,76982.96316562804,,520609.1929293575,50074.793780082364,,82.1266722333333,,,1161934.145832487,502.7,4435586.0,0.26195730301080555
2008,MA,4552.142669645185,16725.14882563073,50254.94697083082,374.2129856410256,176107.15157024792,93.82765707317071,,,1267.480644185565,754.0,67788.2943604651,658.4071428571433,,,,982.2330014285714,,,,,319557.84582800523,522.0,6468967.0,0.04939858957821322
2008,MD,94621.32574350515,15061.474925373132,39239.73533333332,1785.158425,353546.7333333333,26229.71708333333,,2951.6517142857147,1189.1813366756585,23608.461538461543,5778.216497826086,83932.08121743464,14.21,,,5550.5,,,,,653508.447148562,484.1,5684965.0,0.11495382067410476
2008,ME,11348.681595109969,8869.60625,61851.6604276567,1758.068,42619.36272727272,25120.396536552482,,,6623.687848870055,,14180.55749651282,17429.25591184615,,,,,,,,,189801.2767938209,513.9,1330509.0,0.1426531325934818
2008,MI,24522.751748674786,77418.61733122745,92055.84588951195,9923.644210526318,97316.72065210732,8096.288263851928,,,1651.0887575520776,,61322.29997806119,114900.35464231703,43587.15557071429,,41245.77777777778,193851.03160606066,,,,,765891.5764283828,490.5,9946889.0,0.07699810226377139
2008,MN,10463.771578905466,5307.054768211919,61421.857381944435,28869.33782608696,294550.01874573645,14980.374309818,,,4327.043989376551,12394.48,8466.148386295834,225233.8567777534,,,,79151.92623333332,,,,,745165.8699974623,490.1,5247018.0,0.1420170218584084
2008,MO,12349.409162577664,26328.365228571427,107409.78534653848,164660.56982643864,63288.071417710045,12537.770166368044,,,2979.713374743642,16491.571428571424,46664.192027095916,48460.6282352941,27302.4005733,,,510980.76288640633,,,,,1039453.2396736157,474.0,5923916.0,0.1754672482988644
2008,MP,173.27900000000002,,,,,,,,103.5150235,,,,,,,0.5835666666666665,,,,,277.3775901666667,,,
2008,MS,23898.110899372758,12512.877601449278,154955.56007995046,7234.120006451615,86836.59019019608,31211.759813386318,,,6751.553423205576,,25141.87800283018,48904.130739510976,,,941604.7666666664,333183.7841630219,,,,,1672235.1315860415,499.8,2947806.0,0.5672812700652762
2008,MT,12625.975447715124,23566.725,8685.346818269229,254548.04541475413,10520.666666666662,4527.6629829936155,,2572.7225,2107.665958163589,76.50833333333331,326.87890243902444,314578.040238725,,,,248455.0101762035,,,,,882591.2484392633,472.2,976415.0,0.9039099649629136
2008,NC,34560.20652918988,21777.180244921874,160495.65701698282,72604.34499852278,28208.871524571427,32671.6653552815,,,5449.354224041043,7322.463548609088,15356.372269767442,45062.16350645,1767.2200212,,,43508.214391891896,,99332.0,,,568115.7136314297,488.8,9309449.0,0.06102570771174854
2008,ND,23953.46564906857,599.14,42745.235773584885,44478.39621428571,123776.32,3993.532127659575,,178.175,2794.444887896938,77905.49,1253.525,52681.527757532655,,,,130656.98066666664,,,,,505016.233076695,469.8,657569.0,0.7680049288769619
2008,NE,12334.526261104265,3220.7400866666667,249772.79291301785,2003.4964705882348,74162.85145714285,180632.96658400746,,,11746.41340937312,125812.33333333331,53536.80550085716,100078.66734693878,,,,258.8264390190476,,,,,813560.4198020488,484.7,1796378.0,0.4528893249650401
2008,NH,15186.387078503883,7784.099459459458,107905.85041803279,2.6763,29212.973684210527,50.12040914285714,,,499.8630464705883,,9741.815652173917,4011.95,,,,,,,,,174395.736047994,526.6,1315906.0,0.13252902262623165
2008,NJ,5160.8959454749265,96885.95963017756,45544.597812034386,25234.973,202098.40670303022,44868.687665071775,,,988.9671838055623,,32751.58436507937,,2225.6666666666656,,,,,,,,455759.73897134047,515.6,8711090.0,0.052319484584746626
2008,NM,3859.586264744877,7013.918181818181,57980.5492,225916.4452083333,20397.16730769231,2559.2633333333324,,,1927.471562532588,198618.2,2686.0593829787235,147545.30384615378,,,4022.857142857143,28372.360244444422,,,,,700899.1816748886,420.7,2010662.0,0.3485912508790083
2008,NV,2174.4864684784447,6881.566999999999,58688.405391304324,931008.224408163,24652.25,17.822511111111105,,,3906.729585487853,186.3055555555556,1262.2885504666665,17946.52098765432,109120.59623383332,,,873569.55,,,,,2029414.746692055,459.8,2653630.0,0.7647692959048755
2008,NY,7450.308815828193,33678.098731707316,97590.34253576877,31987.016142857145,105206.23727945203,20873.44595016736,,,1443.11086574276,624.125,23243.53173576368,14038.690602558001,85359.24093427332,,,120030.91396153842,,,,,541525.062555657,516.5,19212436.0,0.0281861739217066
2008,OH,24130.49181337784,35472.9361454006,108540.95666161449,3834.491520461208,92421.4701326781,11529.696360747705,,,2574.868200298643,21170.37980392156,16345.275484950364,158628.95996393572,1518448.473684211,,449822.5098039215,93506.625203252,,,,,2536427.1347787706,489.6,11515391.0,0.2202640913173309
2008,OK,16350.447651977662,14792.225008849555,57788.68733175369,25455.276596072334,22263.47,28108.521575421226,,,5664.750102554145,527.0840003833332,7936.6278082191775,27971.257589831104,286681.25483870966,,338.06666666666666,9448.921999052176,,,,,503326.5911694907,475.5,3668976.0,0.13718448721645787
2008,OR,13998.61160666079,21786.93767471698,78625.71703270146,1345.91594324,82638.63185714284,15205.329992819554,,,3027.9806089450453,336.67384615384617,14021.319398181817,72617.80691599553,189560.34052161078,,,258.5197916666666,,630.825,,,494054.6101898353,483.5,3768748.0,0.1310925034493777
2008,PA,28570.36041704665,33349.992943147205,114905.30287684422,47761.626017865165,113929.75627802199,13930.429578587957,,,2619.843391023535,1384.488665665,30544.478416981125,61701.25070820883,,,,18301.847572806666,,8.333333333333332,,,467007.71019953163,511.5,12612285.0,0.03702800168244942
2008,PR,14667.419271930068,264892.845,158618.69468421052,1156.825888888889,79118.60943404255,544.7040740740741,,,3069.7828410256407,,224560.5222054795,,,,,,,,,,746629.4033996513,,,
2008,RI,1092.114756692308,11074.008747037036,89493.2490875,3555.333333333332,47506.9923333333,248.5857766363636,,,611.0006743255811,,1820.2755469230772,,,,,,,,,,155401.560255781,521.0,1055003.0,0.14729963825295378
2008,SC,26682.16310136145,78405.93135862178,201116.81289501057,6875.019178719176,65544.09832514756,9079.405507176072,,,6395.485948810442,13109.248181818179,59425.759106896534,61781.116767345375,12749.5,,,32329.825340276366,,2168.0,,,575662.3657111835,478.1,4528996.0,0.12710595586995077
2008,SD,5380.056644247193,3836.502,12379.759605376345,3416.61,20950.0,110937.28210526316,,588.7,4930.83070387597,,5317.545454545453,149724.34318181814,,,,1939.96,,,,,319401.5896951263,460.2,799124.0,0.3996896472826824
2008,TN,28154.453064113965,37127.33869036596,238910.89830436237,22797.055105882348,29653.22130857144,12451.380357204538,,,7113.297417767303,6750.133333333332,14669.7217484375,144832.64790460162,1345.8461575,,,258949.81230907692,,,,,802755.8057012173,485.8,6247411.0,0.12849415633151354
2008,TX,9175.759639423295,80781.94152081112,105183.40927447716,5422.306759196983,161927.87001089327,10998.435160148947,,1476.0992989,5271.580195505352,79067.68639175259,74297.00950323512,77757.84046363524,28441.383951835,,220770.43792267548,29220.406278558035,,14.25,,,889806.4163710475,456.3,24309039.0,0.036603932239816124
2008,UT,14661.777198518866,5014.4857142857145,48838.82337485379,993110.611875,45630.50312121211,1562.4418644067796,,,5281.423428675239,7956.184520000002,21695.807812765957,91017.34811895485,139121.675,,,,,,,,1373891.082028673,421.9,2663029.0,0.515912925480223
2008,VA,32242.652378474082,64074.60479005524,82399.02521585763,10247.908459183673,397291.1799289568,71479.80432977555,,,5595.544333935519,959.61625,23888.601119607843,29104.06438945513,,,,29394.153208431908,,,,,746677.1544037333,463.6,7833496.0,0.09531850841613161
2008,VI,8139.250573092982,,1612.1265,763.875,,19300.40012128,,,3459.6342105263147,25.85,588.2105263157895,,,,,,,,,,33889.346931215085,,,
2008,VT,307.6896154470588,2308.087,41521.60357142856,5308.2,264694.11666666646,33491.75,,,924.0088247321432,,13880.388235294118,127.0,,,,,,,,,362562.84391356836,479.9,624151.0,0.5808896307361013
2008,WA,9702.909227983879,14979.41055876288,67275.58909909909,15974.39730526315,106425.09980392158,8746.186362336153,,,2379.540290087588,10822.506739963152,8048.177997894739,148050.52521707054,5000.975,,,311882.7674358975,,,,,709288.0850382802,492.9,6562231.0,0.10808642442460198
2008,WI,10408.787820742105,67242.38824880595,63992.213060710266,23311.601441509443,75600.41884961237,13885.574748478772,,,1469.2790384103062,49217.8,38201.20658987916,46155.952866364714,,,,769.5085555555553,,50556.5,,,440811.23122006864,485.4,5640996.0,0.07814421978318521
2008,WV,62617.28302231457,50385.19292452829,184099.88034969315,5596.065121951222,117531.74250909092,7358.7008669115685,,,4048.540597600764,21459.00655737705,32222.123532432437,70880.15638888886,1193.6,,,42930.31,,,,,600322.601870789,494.6,1840310.0,0.3262073247826665
2008,WY,7569.924489604911,361.1068965517241,10544.32901666666,1353.8658333333326,844.25,718.8125,,,3789.217701844564,41.86996655,442.2827272727273,188904.41372549016,,,1163400.888,24275.2282,,,,,1402246.189057314,439.1,546043.0,2.5680142205967553
2009,AK,700.0931644664383,1692.8269230769229,2265.2388717647045,,116.91714285714285,3125.413679245283,,,3424.879614238316,,48.62537037037036,24212.24,,,,,,,,,35586.23476601918,467.2,698895.0,0.05091785570939723
2009,AL,21971.770084482287,54292.74237061039,147449.06303123257,11042.84572373571,56863.05105040404,15487.225462786882,,3685.6862857142864,6152.643544154587,8031.695011995835,43324.441503465336,49833.39912285432,318728.0588235293,,,100098.03547530569,,,,,836960.6574902711,477.8,4757938.0,0.17590827318268357
2009,AR,14811.207877059223,164411.12609425286,197610.20158281003,2331.172142869047,65380.9995121951,17789.62051713259,,1321.6666666666665,4659.759932960893,17780.736329788568,30799.667925694437,77562.44329822873,5652.1,,53841.458333333314,72500.60035927582,,19943.0,,,746395.7605722672,457.6,2896843.0,0.25765834067371524
2009,AS,,,,,,,,,,,,,,,,,,,,,0.0,,,
2009,AZ,4457.856444013662,32796.824096,29435.473265892862,541652.1329870131,171485.87714285715,53.7244,,,1265.3753726153673,28434.34833333332,11267.37,163916.70236842104,,,,97083.53780237447,,,,,1081849.222212521,421.8,6343154.0,0.170553832086139
2009,CA,3451.417668558028,19745.825436000006,86395.73824126301,34881.59011166666,74891.78099136766,5567.87201885196,,2704.225,1067.95556575,20780.483185444442,31647.95382843269,6849.518195121949,288926.04473684216,,170671.0,152.4505,,11.223947058823528,,,747745.0794263574,447.3,36961229.0,0.020230525327671257
2009,CO,4325.17489093456,42481.392156862734,111318.78822134141,91841.52753846152,60640.6076923077,25302.31570599677,,,1389.0533175640826,15043.8875,130445.56770491805,100354.78963636364,126925.84230769232,,,64628.8454054054,,,,,774697.7920778482,446.5,4972195.0,0.15580599555686134
2009,CT,3571.350756033489,21472.208353857317,50836.39503026133,411.01666666666665,41663.52612884614,2005.2608543104568,,,1230.828314619764,,8787.310793918921,5272.0,,,,,,,,,135249.8968985141,516.8,3561807.0,0.03797226994570849
2009,DC,0.5496,20.70666666666666,19745.3925,,512.0,621.2666666666663,,,164.00417414285715,,,,,,,9197.0,,,,,30260.919607476193,487.7,592228.0,0.051096739106351256
2009,DE,19959.81842614837,101312.59086956519,125249.47622093026,3557.41,45701.64,24854.358381379687,,,961.9056015582087,,29629.625019171875,61760.25,,,,1004.500020175,,,,,413991.5745389286,520.9,891730.0,0.4642566410672833
2009,FL,48206.50031578983,9185.437166666667,52540.270186816815,11126.783442424243,206993.29321428566,7754.793000361579,,8172.5,5253.332143969744,21759.4775111875,8556.020025242715,54642.23634885952,,,698354.12,5620.721865031471,,,,,1138165.4852206358,473.2,18652644.0,0.06101898933044751
2009,GA,34532.458557833794,15706.52275,93930.48462185024,19456.61674135,56939.82654341085,29722.931323273016,,0.1185,8960.545364483314,10667.6595,11647.081337117903,11499.14691849417,,,,97392.71448297665,,16135.476685766665,,,406591.58332655655,482.9,9620846.0,0.04226152079833276
2009,GU,10335.95366675,108.30725,65.30857142857144,1856.63,,23301.6947568,,,636.6102375,,7.998189999999999,,,,,10.7957,,,,,36323.29837247857,,,
2009,HI,13581.376962835331,67.95226818181817,199693.9,17800.3375,5147.0,5308.650952380954,,639.5114285714286,2346.501000144231,,11.693589743589747,,,,,,,,,,244596.92370185733,440.2,1346717.0,0.18162459054267327
2009,IA,16094.661710730445,14425.852421875,53199.99860744987,2977.6748484848495,114524.85484086024,25236.70537182692,,,3665.356065580128,156274.47,9232.82636940476,105391.95156862744,,,,9940.903134782606,,,,,510965.2549396222,498.1,3032870.0,0.16847581826442354
2009,ID,12863.44577850495,1.6666666666666663,124449.61157894734,345429.84493103443,236617.61538461535,49202.48275764,,,3711.116953240505,111216.81229213184,15292.744411764705,10619.396090411765,440468.36363636365,,,520069.91524,,226353.28571428574,,,2096296.3014356068,468.9,1554439.0,1.3485870474400132
2009,IL,10668.421699276185,18597.697056672758,92688.7215276491,12559.657361016943,34901.77917804877,20897.795112427902,,,2750.7680876195227,957.7882608695654,16583.597909189186,94560.35906976742,12853.469441092302,,89.11666666666666,65771.13041023622,,17652.5,,,401532.8017805326,500.1,12796778.0,0.03137764848155782
2009,IN,20877.221530134877,28671.447353263167,197827.4754770895,16481.63055,51328.7377625,33460.67472315846,,,3632.7686023038013,19028.705555555556,47130.60724264704,114872.58115821786,39505.07333333333,,41195.72833333332,59772.3529787234,,,,,673785.0046002603,472.2,6459325.0,0.10431198377543478
2009,KS,10702.433521971136,31365.768149382715,132571.50416382257,1709.446572702703,55322.76766666667,7569.3058048780495,,,2817.2396684362734,726.71475,6827.954668141591,107364.23733333324,,,26513.3875,12387.55259674074,,,,,395878.31239607563,473.2,2832704.0,0.1397527988791189
2009,KY,36033.44825479848,77469.17033684207,138155.14472086015,17680.370491803278,124728.15640287768,14113.967264661276,,5661.74625,4429.981683320772,21521.855416666654,39540.77971452831,56720.03503868033,,,,42884.45723966907,,,,,578939.112814708,524.3,4317074.0,0.13410451449632507
2009,LA,18795.341804929518,44594.81341340425,81334.27584586665,3647.669835485,62718.24448095238,16869.06925422278,,,6530.312550553889,290.0,53087.54490400945,104079.20440683817,133243.3870967742,,410418.5476215153,55741.91157666783,,,,,991350.3227912195,505.6,4491648.0,0.22070970895119552
2009,MA,4274.61850136219,17737.288145189505,37427.599756719086,398.63832625,155441.247735849,74.0397537037037,,,1293.4392660538165,,48870.63662568628,350.0,,,,564.5368333333331,,,,,266432.0449441469,510.8,6517613.0,0.040878776469874305
2009,MD,81883.95650555762,21881.67772698412,35245.6276321839,3003.065384615384,348309.3123971334,12717.18954037242,,10156.323666666663,1298.7900635845565,18750.074074074077,3741.014,48805.7868317909,,,,2224.0,,,,,588016.817822963,471.5,5730388.0,0.10261378772658379
2009,ME,9725.32964119088,8189.453846153841,30968.358104972,1892.3111114,44098.845714285715,21921.160955174604,,,6932.567579008875,,16072.958252222224,19426.68289314681,,,,,,,,,159227.66809755494,500.4,1329590.0,0.11975696876296824
2009,MI,18789.437374074518,83229.72103083509,76305.74044025519,12822.812615384611,94287.57258196721,8525.703327425192,,,1472.3909097452938,,53995.207557627116,103122.6980970213,45546.27646188887,,49375.61538461537,153262.95769230768,,,,,700736.1334731474,487.1,9901591.0,0.07077005437541779
2009,MN,9513.822536348363,4319.201338582677,50434.81651287728,25386.64925,334832.6762158333,13529.259232584272,,,2812.6714550584106,11193.6,10868.062726393817,232458.46272686,,,,71838.34907142856,,,,,767187.5710659666,479.3,5281203.0,0.1452675784411178
2009,MO,11808.614774451848,24329.133766519808,104677.7171573426,112836.7719450875,48807.636288808884,12126.210188482924,,,1746.5318508846244,58243.75,37724.53717240205,59993.59946428571,364959.34898092854,,,478909.25689637096,,,,,1316163.1084855655,482.3,5961088.0,0.22079243059078568
2009,MP,221.46484210526313,3.1433333333333318,,,,,,,87.24983333333331,,105.0,,,,,0.61692,,,,,417.47492877192974,,,
2009,MS,20843.576693496027,54913.511308130066,150798.17089142854,6126.3254054054005,48119.02476086956,24475.369305197422,,,6499.924864634026,,13922.859839772727,24417.01563439516,,,1078634.4076923076,366916.2239173322,,,,,1795666.4103129688,484.3,2958774.0,0.606895427063023
2009,MT,8542.127446915609,5752.12167857143,10959.724671666663,359737.88392727275,14002.083333333325,5295.734901559185,,1967.2075,1635.3077099578124,119.64545454545453,359.9177,270802.7958333333,,,,170284.11333821327,,,,,849458.6634953687,480.7,983982.0,0.8632867913187118
2009,NC,21934.22405368861,17588.998949787234,131135.8350852291,30948.735369160462,26370.99695449101,29901.80860480441,,,3832.839452787647,7145.300000235484,11406.64672227723,55305.72084424888,,,,35567.5496039604,,,,,371138.65564067045,496.7,9449566.0,0.039275735588350874
2009,ND,19568.128284516566,315.33333333333326,26549.83692307692,73283.95217391304,174680.10333333325,4184.617719298244,,582.8,2192.855670280412,96347.5,598.4117647058823,49387.47454817044,,,,119802.38209302325,,,,,567493.3958436514,460.1,664968.0,0.8534145941513748
2009,NE,11835.360995350116,4059.074140555556,190155.9304206896,11566.180357142859,80469.06897647056,192087.7387074708,,,1926.788614235603,106095.8,32068.367452864863,196129.29444444441,,,,94.18105828095241,,,,,826487.7851675053,458.4,1812683.0,0.4559472258345807
2009,NH,15143.799861543677,11192.015625,93145.20586666664,0.09133333333333332,29952.14285714285,49.11357127428572,,,336.17125855238083,,3256.9925,2335.285714285714,,,,,,,,,155410.81858779886,513.1,1316102.0,0.11808417477353492
2009,NJ,3781.5150837459996,82992.24749695121,39452.335096735915,14940.932306866665,178753.54981208054,32809.34422950819,,,950.7669722869397,,24029.37686053412,,2914.697021276595,,,,,,,,380624.7648799862,513.7,8755602.0,0.04347214102239757
2009,NM,4413.400282327778,5867.694736842102,44883.50277777779,143162.9078125,50192.988888888896,1743.6711363636364,,,1961.4746020004736,531002.3333333333,4899.745714285714,165103.97473684218,,,6762.0,26304.07102564101,,,,,986297.7650468027,412.3,2036802.0,0.4842384115131479
2009,NV,2165.318424292833,6279.86925,58517.03854961832,561928.3138072289,33826.0,138.8,,,4016.368885207663,36.91,609.8476181818181,19549.311208791205,75289.18885714283,,,1423815.977954546,,,,,2186172.9445550097,461.9,2684665.0,0.8143187118523204
2009,NY,6167.360922099211,19981.46423555556,97297.62287707573,7568.299875,94145.75097527776,23017.770922191918,,,1129.0732023285568,449.38,20123.16059149848,13106.309793260418,50417.38032942666,,,148.02982352941174,,,,,333551.6035472437,512.1,19307066.0,0.01727614146796016
2009,OH,21686.31245001714,32998.49653260868,79466.83114770014,1260.5556472752,82082.24903211875,9192.266963501044,,,2370.0577923454684,16690.9758,19269.50390048258,112554.87189797914,519874.574,,282950.63265306107,77301.33654135338,,,,,1257698.6643584426,488.9,11528896.0,0.10909098879532286
2009,OK,19800.85570904228,12097.8179,58506.88005057839,53548.18923076922,30114.78348666667,20553.716647157857,,,4897.279839881007,708.6169230769232,7205.300686666664,33727.194823288635,300513.44032334,,12053.825,19184.6483176775,,,,,572912.5489381452,469.7,3717572.0,0.1541093350547468
2009,OR,10258.349987279453,16393.683495145637,63868.67397469878,926.1214285714284,69805.24604597701,13971.66040083092,,,2954.9004287240086,75.14428571428572,12469.945759962617,26455.81638342926,146635.4993035882,,,574.28995312,,,,,364389.3314470416,462.8,3808600.0,0.09567540078953989
